DEPTH,BS,CALI,CHKS,VP,VS,GR,GRN,NPHI,PHIE,PHIT,RD,RHOB,RM,RS,SWE,VSH
10342.0,8.5,7.7316,2208.9202,3460.1643,1985.2333,36.6623,44.6623,0.0952,0.2951,0.2954,42.3314,2.0296,42.3117,34.7937,0.1345,0.39
10342.5,8.5,7.7403,2208.9983,3420.5222,1986.7148,39.6746,47.6746,0.094,0.293,0.2938,31.1153,2.0303,26.509,20.0491,0.1947,1.09
10343.0,8.5,7.7385,2209.0762,3399.9604,1979.5177,45.0315,53.0315,0.0921,0.2848,0.2867,17.9362,2.043,14.2142,10.0573,0.2685,2.33
10343.5,8.5,7.7197,2209.1543,3445.7227,1979.7323,65.9911,73.9911,0.1048,0.2735,0.2794,12.715,2.0617,10.4306,7.6551,0.3271,7.39
10344.0,8.5,7.6679,2209.2324,3436.6238,1997.6785,108.1216,116.1216,0.1493,0.2413,0.2573,7.9088,2.137,6.9119,5.531,0.4,20.07
10344.5,8.5,7.6861,2209.3105,3490.5613,2023.0809,140.0802,148.0802,0.2046,0.1484,0.1891,5.8026,2.3243,5.3799,4.8545,0.5789,50.93
10345.0,8.5,8.1002,2209.3887,3595.8196,2031.7129,147.7636,155.7636,0.2368,0.0,0.0,5.1235,2.5052,4.8654,4.5403,1.0,100.0
10345.5,8.5,8.132,2209.4668,3664.7651,2011.463,144.2009,152.2009,0.2497,0.0,0.0,5.0339,2.5427,4.7621,4.4053,1.0,100.0
10346.0,8.5,8.3466,2209.5449,3569.9268,1997.3212,132.9311,140.9311,0.2549,0.0,0.0,4.8795,2.5085,4.6149,4.2349,1.0,100.0
10346.5,8.5,8.2049,2209.623,3384.2075,1881.8927,115.1783,123.1783,0.2529,0.0,0.0,4.6207,2.5103,4.4875,4.186,1.0,100.0
10347.0,8.5,8.244,2209.7009,3266.3069,1789.3141,98.8193,106.8193,0.2301,0.0181,0.0803,4.3397,2.5576,4.3099,4.1488,1.0,77.76
10347.5,8.5,8.284,2209.7791,3232.7173,1673.0485,90.7669,98.7669,0.1733,0.0,0.048,4.2196,2.607,4.2405,4.1513,1.0,62.66
10348.0,8.5,8.3065,2209.8572,3469.8506,1764.0165,90.5777,98.5777,0.1442,0.0,0.0384,4.169,2.6204,4.1971,4.1423,1.0,55.39
10348.5,8.5,8.3186,2209.9353,3836.2783,1866.1023,97.0145,105.0145,0.1553,0.0,0.0463,4.1669,2.6091,4.1728,4.1038,1.0,60.68
10349.0,8.5,8.334,2210.0134,4015.551,2043.801,107.1622,115.1622,0.1671,0.0008,0.0556,4.14,2.5963,4.1382,4.0555,1.0,68.39
10349.5,8.5,8.3298,2210.0916,4045.1978,2269.7266,114.4717,122.4717,0.18,0.0007,0.0616,4.106,2.5888,4.1024,4.0246,1.0,76.1
10350.0,8.5,8.3684,2210.1697,4038.4128,2311.532,119.4214,127.4214,0.19,0.0,0.0639,4.0124,2.5871,4.0102,3.9211,1.0,82.73
10350.5,8.5,8.3946,2210.2478,3934.1826,2131.2212,124.027,132.027,0.2004,0.0,0.0606,3.9274,2.5955,3.9332,3.8619,1.0,91.7
10351.0,8.5,8.3826,2210.3259,3890.5786,2063.3979,126.288,134.288,0.2064,0.0,0.0475,3.8656,2.6207,3.876,3.8051,1.0,100.0
10351.5,8.5,8.4393,2210.4041,3859.6299,1919.1018,127.589,135.589,0.2051,0.0,0.0356,3.8081,2.6427,3.8083,3.7238,1.0,100.0
10352.0,8.5,8.4537,2210.4822,3765.5012,1908.4747,131.3448,139.3448,0.2057,0.0,0.0361,3.7622,2.6426,3.7569,3.669,1.0,100.0
10352.5,8.5,8.4336,2210.5603,3717.2954,1901.7124,136.4295,144.4295,0.1976,0.0,0.0387,3.7352,2.638,3.7239,3.6335,1.0,100.0
10353.0,8.5,8.3782,2210.6382,3738.2996,1884.6866,138.6113,146.6113,0.1911,0.0,0.0431,3.713,2.6297,3.708,3.6336,1.0,100.0
10353.5,8.5,8.3692,2210.7163,3728.7278,1917.8412,137.9237,145.9237,0.1865,0.0,0.0515,3.7019,2.6135,3.7102,3.6351,1.0,100.0
10354.0,8.5,8.3635,2210.7944,3685.0178,1902.1954,137.8163,145.8163,0.1898,0.0,0.059,3.662,2.6002,3.6798,3.5941,1.0,98.38
10354.5,8.5,8.3742,2210.8726,3708.6157,1931.5809,138.2322,146.2322,0.1926,0.0,0.0649,3.6574,2.5899,3.6632,3.6174,1.0,97.5
10355.0,8.5,8.3814,2210.9507,3732.9475,1945.0298,138.4983,146.4983,0.2078,0.0,0.0627,3.6569,2.5961,3.6624,3.6148,1.0,100.0
10355.5,8.5,8.3513,2211.0288,3741.3191,1915.036,136.9533,144.9533,0.2193,0.0,0.0517,3.7136,2.6172,3.7297,3.6548,1.0,100.0
10356.0,8.5,8.3269,2211.1069,3754.7026,1949.8414,136.4525,144.4525,0.248,0.0,0.0496,3.7162,2.6248,3.7254,3.6512,1.0,100.0
10356.5,8.5,8.24,2211.1851,3732.4077,1930.5778,139.1577,147.1577,0.2627,0.0,0.0,3.7254,2.5727,3.7272,3.6524,1.0,100.0
10357.0,8.5,8.0242,2211.2632,3574.2639,1892.5964,137.3812,145.3812,0.3017,0.0,0.0,3.8829,2.4433,3.9025,3.8728,1.0,100.0
10357.5,8.5,7.992,2211.3413,3386.8286,1865.0872,125.6189,133.6189,0.3083,0.0,0.0,3.9443,2.4019,3.9637,3.8763,1.0,100.0
10358.0,8.5,8.1425,2211.4194,3294.5227,1782.1591,107.1816,115.1816,0.2744,0.0,0.0,4.0456,2.5151,4.1312,4.0855,1.0,100.0
10358.5,8.5,8.3176,2211.4976,3328.6738,1757.1146,90.7108,98.7108,0.208,0.0019,0.0591,4.1993,2.5914,4.2925,4.2537,1.0,71.47
10359.0,8.5,8.3112,2211.5757,3469.811,1945.1255,81.0701,89.0701,0.1795,0.0114,0.0563,4.2951,2.5905,4.3221,4.329,1.0,56.15
10359.5,8.5,8.298,2211.6538,3735.8711,2203.7053,76.8698,84.8698,0.1718,0.02,0.06,4.3878,2.5817,4.3454,4.3753,1.0,50.01
10360.0,8.5,8.2606,2211.7317,4034.2539,2443.5784,72.7999,80.7999,0.1722,0.0316,0.068,4.4901,2.5664,4.3873,4.2968,1.0,45.53
10360.5,8.5,8.247,2211.8098,4178.3818,2480.7979,69.9749,77.9749,0.1771,0.0451,0.079,4.3809,2.5466,4.2992,4.0175,1.0,42.45
10361.0,8.5,8.2482,2211.8879,4134.2549,2433.9294,70.0199,78.0199,0.1782,0.0705,0.1002,3.6891,2.5087,3.6249,3.3337,1.0,37.13
10361.5,8.5,8.1631,2211.9661,4064.7258,2363.6353,68.0097,76.0097,0.1843,0.112,0.1354,3.3172,2.4461,3.2459,3.0431,0.9521,29.22
10362.0,8.5,8.1545,2212.0417,3856.8855,2203.3088,63.3617,71.3617,0.1904,0.1474,0.1652,3.2697,2.3928,3.2151,3.0914,0.8629,22.23
10362.5,8.5,8.1916,2212.1152,3578.4392,2017.9122,59.2167,67.2167,0.1929,0.1596,0.175,3.2461,2.3748,3.1772,3.024,0.8587,19.22
10363.0,8.5,8.2187,2212.1887,3373.7676,1860.6514,58.4091,66.4091,0.1888,0.1453,0.1618,3.3533,2.3976,3.2947,3.1388,0.8812,20.62
10363.5,8.5,8.2244,2212.2622,3330.0664,1826.9275,61.2985,69.2985,0.1945,0.1065,0.1304,3.4382,2.4547,3.3785,3.2322,1.0,29.91
10364.0,8.5,8.2825,2212.3357,3457.0957,1872.5546,66.1248,74.1248,0.201,0.067,0.1003,3.3736,2.5105,3.2896,3.1614,1.0,41.63
10364.5,8.5,8.2766,2212.4092,3612.8728,1910.1071,72.2506,80.2506,0.2109,0.0385,0.0814,3.3066,2.5472,3.2065,3.104,1.0,53.53
10365.0,8.5,8.2986,2212.4827,3740.9558,1951.9667,74.6579,82.6579,0.2194,0.0302,0.0774,3.2383,2.556,3.1903,3.0456,1.0,59.05
10365.5,8.5,8.3049,2212.5564,3790.4133,1999.1737,71.4458,79.4458,0.2181,0.0515,0.093,3.1639,2.527,3.1514,2.9675,1.0,51.86
10366.0,8.5,8.2661,2212.6299,3855.8413,2027.0795,67.7145,75.7145,0.2166,0.0793,0.1139,3.0897,2.4883,3.0985,2.9337,0.9022,43.28
10366.5,8.5,8.2343,2212.7034,3829.5115,2039.9668,64.7632,72.7632,0.2124,0.1017,0.1306,3.0699,2.4573,3.0802,2.996,0.8099,36.18
10367.0,8.5,7.9697,2212.7769,3754.6011,2028.0265,61.634,69.634,0.2026,0.1228,0.1456,3.0515,2.4286,3.0556,3.005,0.8004,28.55
10367.5,8.5,7.9373,2212.8503,3651.6685,1991.3745,57.52,65.52,0.1839,0.1313,0.1488,3.1682,2.4199,3.1493,3.0334,0.8656,21.82
10368.0,8.5,7.9277,2212.9238,3559.2505,1972.3496,53.1533,61.1533,0.169,0.1277,0.1423,3.6291,2.4287,3.6035,3.461,0.8943,18.27
10368.5,8.5,7.9117,2212.9973,3581.7866,2022.4916,49.3889,57.3889,0.164,0.134,0.1462,3.5766,2.4205,3.5368,3.2992,0.9128,15.24
10369.0,8.5,7.9905,2213.071,3676.2708,2096.6929,48.6825,56.6825,0.179,0.1473,0.1597,3.2886,2.3981,3.3086,3.0423,0.9069,15.5
10369.5,8.5,8.0626,2213.1445,3752.1372,2119.2231,51.813,59.813,0.1865,0.1504,0.1642,3.0401,2.3917,3.0912,2.9119,0.8847,17.25
10370.0,8.5,8.1184,2213.218,3730.8271,2096.821,56.9269,64.9269,0.1882,0.1296,0.1478,3.1637,2.4221,3.2692,3.3102,0.917,22.76
10370.5,8.5,8.2107,2213.2915,3648.3506,2072.5671,62.647,70.647,0.1968,0.091,0.1182,3.1882,2.4771,3.2629,3.3389,1.0,34.08
10371.0,8.5,8.2412,2213.365,3627.168,2047.1516,64.5458,72.5458,0.1938,0.0714,0.1021,3.5294,2.5061,3.5647,3.6632,1.0,38.29
10371.5,8.5,8.2487,2213.4385,3669.124,2062.0984,61.8296,69.8296,0.1747,0.0769,0.1023,3.8769,2.5026,3.8742,3.859,1.0,31.75
10372.0,8.5,8.2155,2213.512,3834.512,2152.6624,58.2993,66.2993,0.144,0.0781,0.0971,3.5724,2.5072,3.5431,3.4196,1.0,23.75
10372.5,8.5,8.2644,2213.5857,3981.269,2234.0342,56.5255,64.5255,0.1293,0.0719,0.089,3.2305,2.5194,3.2122,3.0989,1.0,21.32
10373.0,8.5,8.229,2213.6592,4004.9456,2276.1775,57.3898,65.3898,0.1351,0.0688,0.0875,3.0584,2.5231,3.0496,2.9678,1.0,23.33
10373.5,8.5,8.2577,2213.7327,3973.9556,2249.7852,60.0198,68.0198,0.1602,0.0653,0.0895,2.9851,2.5234,2.9967,2.9188,1.0,30.22
10374.0,8.5,8.1278,2213.8062,3858.7556,2139.1726,61.5703,69.5703,0.1705,0.0619,0.0889,2.932,2.526,2.9373,2.8649,1.0,33.78
10374.5,8.5,8.2229,2213.8796,3778.937,2046.9164,62.4492,70.4492,0.1755,0.0554,0.0847,2.9334,2.5344,2.9105,2.8549,1.0,36.62
10375.0,8.5,8.2284,2213.9531,3787.874,2024.941,64.4691,72.4691,0.1785,0.0545,0.0852,2.9485,2.5344,2.9044,2.8429,1.0,38.35
10375.5,8.5,8.2371,2214.0264,3800.4136,2024.8186,65.983,73.983,0.1788,0.0677,0.0967,2.9733,2.5142,2.9364,2.8583,1.0,36.21
10376.0,8.5,8.1928,2214.0989,3828.3618,2040.4271,62.9749,70.9749,0.1854,0.0791,0.1064,3.0292,2.4969,2.9801,2.8818,1.0,34.11
10376.5,8.5,8.1463,2214.1711,3845.0232,2019.5061,59.1005,67.1005,0.1908,0.0775,0.1047,3.0292,2.4997,2.978,2.8475,1.0,34.11
10377.0,8.5,8.1268,2214.2437,3813.1079,1994.1744,59.0384,67.0384,0.1922,0.0749,0.1028,3.0117,2.5033,2.9904,2.8469,1.0,34.93
10377.5,8.5,8.1306,2214.3162,3750.5444,1984.5028,59.8321,67.8321,0.1888,0.0941,0.1186,3.0542,2.4749,3.0553,2.9101,1.0,30.61
10378.0,8.5,7.9367,2214.3887,3668.9033,1971.6021,59.253,67.253,0.1804,0.1275,0.1455,3.1524,2.4258,3.1633,3.0695,0.9206,22.41
10378.5,8.5,7.7922,2214.4609,3608.3604,1976.4614,59.0196,67.0196,0.1724,0.1395,0.1545,3.3126,2.4087,3.3511,3.2679,0.8488,18.81
10379.0,8.5,7.7385,2214.5334,3632.6841,2019.4459,56.8304,64.8304,0.1564,0.1231,0.1374,3.3894,2.4367,3.4111,3.31,0.9088,17.91
10379.5,8.5,7.969,2214.606,3700.5425,2089.6824,53.4716,61.4716,0.1467,0.0984,0.1137,3.6131,2.4769,3.6254,3.6043,1.0,19.14
10380.0,8.5,8.0003,2214.6785,3763.2512,2137.2483,54.9808,62.9808,0.1543,0.0762,0.0962,3.6002,2.5094,3.5678,3.5069,1.0,25.02
10380.5,8.5,8.0344,2214.751,3835.9067,2121.6113,61.5564,69.5564,0.1804,0.0564,0.0862,3.4693,2.5322,3.3842,3.3127,1.0,37.18
10381.0,8.5,8.0932,2214.8232,3883.896,2120.0059,67.3013,75.3013,0.1966,0.051,0.0867,3.1544,2.5346,3.1168,2.997,1.0,44.69
10381.5,8.5,8.1175,2214.8958,3871.6265,2078.3613,68.4053,76.4053,0.1817,0.0702,0.1001,2.7029,2.509,2.6782,2.5259,1.0,37.34
10382.0,8.5,8.1072,2214.9683,3764.4919,2024.5792,64.6623,72.6623,0.1762,0.101,0.1237,2.4435,2.4652,2.4792,2.4063,1.0,28.39
10382.5,8.5,7.9359,2215.0408,3646.6223,1973.5463,59.9065,67.9065,0.1827,0.1251,0.144,2.201,2.4289,2.2423,2.2046,1.0,23.5
10383.0,8.5,7.8776,2215.113,3528.1575,1914.6355,56.6546,64.6546,0.1821,0.1387,0.1547,2.4339,2.4091,2.4968,2.5402,1.0,19.93
10383.5,8.5,7.6874,2215.1855,3486.1738,1906.8579,54.1595,62.1595,0.1727,0.1531,0.1653,2.4908,2.3887,2.5106,2.5015,0.9654,15.18
10384.0,8.5,7.5884,2215.2581,3573.0908,1925.2526,52.4132,60.4132,0.1703,0.1691,0.1786,2.4649,2.3644,2.4393,2.3804,0.9126,11.94
10384.5,8.5,7.551,2215.3306,3631.8142,1933.3354,50.7312,58.7312,0.1642,0.181,0.1882,2.3951,2.3465,2.3476,2.2557,0.8617,9.0
10385.0,8.5,7.5537,2215.4031,3643.3965,1936.0493,49.0732,57.0732,0.1668,0.185,0.1918,2.202,2.3402,2.1722,2.0663,0.888,8.44
10385.5,8.5,7.6629,2215.4753,3585.7305,1948.3048,49.0419,57.0419,0.1685,0.185,0.1919,2.0474,2.3401,2.042,1.9413,0.9482,8.68
10386.0,8.5,7.6359,2215.5479,3467.6399,1881.1494,49.0001,57.0001,0.1777,0.1856,0.1935,1.9668,2.3384,1.9648,1.8714,0.9611,9.9
10386.5,8.5,7.6637,2215.6204,3357.9229,1830.535,49.1451,57.1451,0.1804,0.1878,0.1958,1.9182,2.3346,1.9091,1.8365,0.9033,10.04
10387.0,8.5,7.6662,2215.6929,3335.1133,1801.8114,50.6257,58.6257,0.1814,0.1873,0.1958,1.9876,2.335,1.9676,1.8926,0.8681,10.63
10387.5,8.5,7.6651,2215.7651,3342.0979,1796.9252,51.4042,59.4042,0.1806,0.1824,0.1916,2.2264,2.3426,2.1893,2.0959,0.8831,11.4
10388.0,8.5,7.6703,2215.8376,3383.1633,1813.8356,51.9441,59.9441,0.1764,0.172,0.1819,2.4077,2.3593,2.3536,2.2232,0.9364,12.36
10388.5,8.5,7.559,2215.9102,3449.9075,1844.1813,54.335,62.335,0.1686,0.1597,0.1705,2.2864,2.3789,2.2405,2.0837,0.9804,13.57
10389.0,8.5,7.6192,2215.9827,3495.3245,1882.0088,56.1218,64.1218,0.1656,0.1553,0.1667,2.1603,2.3857,2.1334,2.0124,1.0,14.25
10389.5,8.5,7.5878,2216.0552,3484.5718,1918.2008,55.7829,63.7829,0.1601,0.1611,0.171,2.3416,2.3774,2.3189,2.2666,0.9232,12.42
10390.0,8.5,7.5406,2216.1274,3484.731,1912.1635,56.2756,64.2756,0.163,0.1653,0.1752,2.541,2.3704,2.5027,2.4525,0.7749,12.41
10390.5,8.5,7.5362,2216.2,3467.5295,1825.1027,57.8708,65.8708,0.1735,0.1589,0.1713,2.5803,2.3788,2.5239,2.3961,0.6748,15.54
10391.0,8.5,7.5751,2216.2725,3487.5298,1828.1931,58.5761,66.5761,0.1759,0.1366,0.1524,2.7573,2.4128,2.7254,2.5631,0.7225,19.78
10391.5,8.5,7.6441,2216.345,3594.895,1891.4196,61.5283,69.5283,0.1803,0.0998,0.1224,2.8967,2.4673,2.9113,2.7755,0.8977,28.33
10392.0,8.5,8.0114,2216.4175,3676.426,1932.7297,65.9176,73.9176,0.1914,0.0739,0.1041,2.8047,2.5024,2.8231,2.7666,1.0,37.76
10392.5,8.5,8.0927,2216.4897,3741.2681,1970.7375,67.362,75.362,0.2036,0.0614,0.0966,2.8381,2.5177,2.8305,2.8261,1.0,44.06
10393.0,8.5,8.1064,2216.5623,3803.2776,1995.8353,65.0035,73.0035,0.2073,0.0507,0.0878,3.2211,2.5335,3.2232,3.2456,1.0,46.39
10393.5,8.5,8.1234,2216.6348,3855.8997,1983.8816,61.9643,69.9643,0.2076,0.0501,0.0863,3.5234,2.5355,3.5265,3.3841,1.0,45.24
10394.0,8.5,8.1298,2216.7073,3903.2839,1953.7672,59.1215,67.1215,0.1845,0.0622,0.0909,3.2388,2.5237,3.2016,3.023,1.0,35.91
10394.5,8.5,8.1637,2216.7798,3862.3052,1943.9779,57.2376,65.2376,0.1681,0.0823,0.1043,2.7878,2.4972,2.7476,2.6681,1.0,27.55
10395.0,8.5,8.1271,2216.8521,3759.6907,1948.6747,60.0059,68.0059,0.173,0.1089,0.1286,2.6003,2.4551,2.5685,2.5379,1.0,24.57
10395.5,8.5,8.1242,2216.9246,3620.7913,1953.349,63.5259,71.5259,0.1739,0.1272,0.1453,2.7513,2.4262,2.6709,2.5908,0.9256,22.69
10396.0,8.5,8.0929,2216.9971,3513.2124,1897.9113,65.3439,73.3439,0.1683,0.119,0.138,2.7103,2.439,2.5775,2.446,0.9346,23.68
10396.5,8.5,8.1588,2217.0696,3518.7039,1899.3398,68.062,76.062,0.1755,0.0866,0.1126,2.5126,2.4858,2.3942,2.2574,1.0,32.39
10397.0,8.5,8.1583,2217.1421,3550.7344,1899.8171,70.3258,78.3258,0.2031,0.0529,0.0907,2.1887,2.529,2.119,1.9951,1.0,47.21
10397.5,8.5,8.1739,2217.2146,3549.6882,1888.1681,71.0295,79.0295,0.2405,0.0305,0.0808,2.0925,2.5517,2.0717,1.984,1.0,62.93
10398.0,8.5,8.1744,2217.2869,3542.3489,1846.8016,71.2648,79.2648,0.2341,0.0307,0.0797,2.1063,2.553,2.1209,2.0716,1.0,61.25
10398.5,8.5,8.1737,2217.3594,3532.7908,1826.0867,72.133,80.133,0.2115,0.0458,0.0873,2.139,2.5366,2.1457,2.1051,1.0,51.87
10399.0,8.5,8.1931,2217.4319,3574.7671,1839.3157,71.7497,79.7497,0.1964,0.0624,0.0976,2.1972,2.516,2.1862,2.1302,1.0,43.98
10399.5,8.5,8.2102,2217.5044,3568.9111,1843.2131,67.2749,75.2749,0.1788,0.0791,0.1066,2.4131,2.4967,2.3684,2.2808,1.0,34.34
10400.0,8.5,8.1938,2217.5769,3530.0168,1841.9445,62.6712,70.6712,0.1627,0.0922,0.1134,2.5009,2.4815,2.4379,2.3205,1.0,26.55
10400.5,8.5,7.9198,2217.6492,3501.4963,1838.2509,62.2462,70.2462,0.1649,0.1068,0.1261,2.3275,2.459,2.2577,2.1253,1.0,24.12
10401.0,8.5,7.8295,2217.7217,3414.0894,1796.4813,65.1742,73.1742,0.1812,0.1229,0.1433,2.3227,2.431,2.2527,2.0993,1.0,25.46
10401.5,8.5,7.9668,2217.7942,3348.9426,1749.8546,65.6601,73.6601,0.1892,0.1281,0.1491,2.2393,2.4217,2.2023,2.0417,1.0,26.28
10402.0,8.5,8.0838,2217.8667,3291.8682,1723.4399,63.5727,71.5727,0.1929,0.1285,0.1495,2.1757,2.421,2.1716,2.0891,1.0,26.19
10402.5,8.5,7.8272,2217.9392,3279.4893,1717.6321,60.2828,68.2828,0.1917,0.1355,0.1543,2.2696,2.4116,2.2781,2.2486,1.0,23.54
10403.0,8.5,7.7963,2218.0117,3307.6292,1726.2756,56.4086,64.4086,0.1753,0.1408,0.1554,2.5719,2.4069,2.5609,2.5361,1.0,18.28
10403.5,8.5,7.8151,2218.084,3363.4773,1751.7675,54.9901,62.9901,0.163,0.1357,0.1488,2.9672,2.4168,2.9099,2.8588,0.9854,16.49
10404.0,8.5,7.8586,2218.1565,3432.0999,1785.3304,56.6141,64.6141,0.154,0.1252,0.1389,3.1768,2.4338,3.0609,2.9622,0.9309,17.08
10404.5,8.5,7.8869,2218.229,3466.5906,1842.5459,57.3098,65.3098,0.1424,0.1131,0.1269,3.2476,2.4538,3.112,2.9975,1.0,17.15
10405.0,8.5,7.8584,2218.3015,3577.8179,1933.4373,56.3869,64.3869,0.1456,0.093,0.1096,3.1494,2.4847,3.0263,2.8499,1.0,20.81
10405.5,8.5,7.9224,2218.374,3659.9641,1975.4994,56.6941,64.6941,0.1522,0.0745,0.0949,3.0006,2.5119,2.9655,2.7378,1.0,25.53
10406.0,8.5,8.2056,2218.4463,3666.5991,1987.4092,60.9042,68.9042,0.1604,0.0799,0.1021,2.9739,2.501,3.0166,2.7947,1.0,27.75
10406.5,8.5,8.2513,2218.5188,3629.7856,1990.8895,66.1756,74.1756,0.1696,0.1017,0.1237,3.0147,2.4648,3.0735,2.9457,1.0,27.44
10407.0,8.5,8.1023,2218.5913,3629.8765,1997.1877,67.3438,75.3438,0.163,0.119,0.1377,3.1346,2.4393,3.1489,3.1235,1.0,23.33
10407.5,8.5,8.0647,2218.6638,3612.6799,2002.5255,65.8571,73.8571,0.1544,0.1268,0.1426,3.5361,2.4291,3.5304,3.5355,1.0,19.84
10408.0,8.5,8.163,2218.7363,3596.5576,1999.8413,65.7616,73.7616,0.1435,0.1244,0.1389,4.2116,2.4343,4.2387,4.206,0.8109,18.17
10408.5,8.5,8.2512,2218.8088,3670.8296,2055.1797,67.0813,75.0813,0.1351,0.1089,0.1246,4.5727,2.4591,4.5971,4.4755,0.8683,19.62
10409.0,8.5,8.2797,2218.8811,3803.7288,2204.5486,67.374,75.374,0.1382,0.0821,0.1022,3.8865,2.4995,3.8307,3.6227,1.0,25.05
10409.5,8.5,8.2551,2218.9536,3999.3542,2139.572,66.9739,74.9739,0.1644,0.0579,0.0862,3.1813,2.5314,3.1531,3.1046,1.0,35.39
10410.0,8.5,8.3197,2219.0261,4109.4614,2074.4204,70.9745,78.9745,0.1979,0.0452,0.0836,3.0341,2.5412,2.9774,2.9928,1.0,47.99
10410.5,8.5,8.3783,2219.0986,4078.8306,2015.3439,75.5668,83.5668,0.2324,0.0294,0.08,2.89,2.5532,2.7881,2.7218,1.0,63.24
10411.0,8.5,8.4522,2219.1711,3961.2092,1950.3143,76.6454,84.6454,0.2444,0.0202,0.0759,2.519,2.5623,2.4447,2.2764,1.0,69.62
10411.5,8.5,8.4705,2219.2434,3757.5261,1887.0891,77.5818,85.5818,0.2449,0.04,0.0919,2.1925,2.5336,2.1769,2.0314,1.0,64.94
10412.0,8.5,8.4127,2219.3159,3602.675,1822.7637,80.1064,88.1064,0.2567,0.0769,0.1248,1.9993,2.4764,2.03,1.9564,1.0,59.8
10412.5,8.5,8.3559,2219.3884,3371.6741,1726.2196,79.9549,87.9549,0.2921,0.1034,0.1534,1.9293,2.429,1.9872,1.9918,1.0,62.42
10413.0,8.5,8.3611,2219.4609,3219.3054,1739.2208,77.9674,85.9674,0.3421,0.0988,0.1601,2.0507,2.4221,2.1115,2.1657,0.9339,76.69
10413.5,8.5,8.2791,2219.5334,3261.1626,1766.123,78.9398,86.9398,0.3306,0.0698,0.1355,2.4431,2.4655,2.491,2.5545,1.0,82.05
10414.0,8.5,8.4564,2219.6057,3356.8984,1797.3606,81.3756,89.3756,0.3003,0.0353,0.1028,2.8017,2.5216,2.8097,2.8148,1.0,84.32
10414.5,8.5,8.482,2219.6782,3527.4512,1834.8767,84.1714,92.1714,0.2783,0.0254,0.0911,2.7733,2.5408,2.7663,2.7279,1.0,82.11
10415.0,8.5,8.5179,2219.7507,3715.6685,1866.7458,86.4943,94.4943,0.2415,0.0367,0.0922,2.5574,2.5347,2.5775,2.5614,1.0,69.41
10415.5,8.5,8.5098,2219.8232,3818.4243,1897.0927,86.4188,94.4188,0.232,0.0361,0.0896,2.5178,2.5383,2.5677,2.5939,1.0,66.85
10416.0,8.5,8.5078,2219.8958,3801.5369,1898.6324,86.1227,94.1227,0.2419,0.0206,0.0796,2.4706,2.5575,2.4832,2.4862,1.0,73.78
10416.5,8.5,8.5545,2219.9683,3775.0383,1888.7953,85.5141,93.5141,0.2569,0.0,0.0669,2.4251,2.5823,2.4098,2.3964,1.0,83.8
10417.0,8.5,8.5805,2220.0422,3755.7622,1910.0892,83.927,91.927,0.2508,0.0012,0.0657,2.4313,2.5833,2.4108,2.3836,1.0,80.71
10417.5,8.5,8.5428,2220.1174,3758.6616,1925.0688,85.8909,93.8909,0.2438,0.0196,0.0792,2.4133,2.5584,2.4257,2.3718,1.0,74.47
10418.0,8.5,8.5182,2220.1926,3740.6025,1922.7881,88.0305,96.0305,0.2252,0.0372,0.0896,2.3282,2.5378,2.3682,2.3189,1.0,65.48
10418.5,8.5,8.5124,2220.2676,3722.7935,1928.5304,89.8038,97.8038,0.2175,0.0426,0.0928,2.298,2.5313,2.3565,2.3507,1.0,62.78
10419.0,8.5,8.5574,2220.3428,3707.0732,1945.1578,92.2246,100.2246,0.2136,0.0471,0.0965,2.3822,2.5247,2.4137,2.4628,1.0,61.75
10419.5,8.5,8.6372,2220.418,3696.3015,1955.8585,92.5237,100.5237,0.1975,0.07,0.1115,2.6138,2.4958,2.5618,2.6253,1.0,51.83
10420.0,8.5,8.4719,2220.4932,3651.1213,1917.5299,91.2675,99.2675,0.185,0.1072,0.1389,2.9119,2.4449,2.7938,2.7636,0.8825,39.62
10420.5,8.5,8.3239,2220.5684,3613.8621,1888.6256,90.1323,98.1323,0.1742,0.1253,0.1511,2.9251,2.416,2.7963,2.5838,0.8113,32.23
10421.0,8.5,8.2435,2220.6436,3655.29,1948.001,87.6826,95.6826,0.1814,0.1166,0.1449,2.6338,2.433,2.5723,2.295,0.9074,35.29
10421.5,8.5,8.1945,2220.7188,3565.4878,1906.9595,86.0389,94.0389,0.1845,0.0973,0.1289,2.2711,2.4616,2.2488,2.0603,1.0,39.46
10422.0,8.5,8.1698,2220.7939,3586.3508,1915.9713,87.0159,95.0159,0.1904,0.0879,0.1226,2.0278,2.4738,2.0087,1.8935,1.0,43.4
10422.5,8.5,8.2655,2220.8691,3543.1687,1898.2351,84.4793,92.4793,0.1957,0.0998,0.1325,2.2611,2.4561,2.2422,2.138,1.0,40.91
10423.0,8.5,8.0291,2220.9443,3469.4834,1843.9224,77.1417,85.1417,0.1972,0.1358,0.1604,2.6534,2.4049,2.6221,2.4732,1.0,30.72
10423.5,8.5,7.8631,2221.0195,3448.5608,1847.7029,69.7325,77.7325,0.1849,0.1572,0.1745,2.7853,2.377,2.7441,2.5698,1.0,21.62
10424.0,8.5,7.8485,2221.0947,3472.9028,1889.9314,66.5123,74.5123,0.1627,0.1446,0.1595,2.5012,2.4003,2.4854,2.381,1.0,18.59
10424.5,8.5,7.8273,2221.1699,3551.0364,1932.7556,65.5451,73.5451,0.1534,0.1359,0.1504,2.3665,2.4152,2.3869,2.3295,1.0,18.02
